Dimensions: 237 60
X Y
-0.833168 1.198599
-0.805061 1.221136
-0.776545 1.243275
-0.747635 1.265016
-0.718345 1.286357
-0.688692 1.307298
-0.658688 1.327838
-0.628347 1.347976
-0.597684 1.367711
-0.566713 1.387042
-0.535448 1.405968
-0.503904 1.424487
-0.472095 1.442597
-0.440037 1.460298
-0.407745 1.477587
-0.375235 1.494464
-0.342521 1.510927
-0.309620 1.526976
-0.276547 1.542610
-0.243318 1.557829
-0.209947 1.572631
-0.176451 1.587017
-0.142845 1.600987
-0.109144 1.614540
-0.075362 1.627678
-0.041516 1.640400
-0.007619 1.652708
0.026313 1.664601
0.060267 1.676080
0.094227 1.687147
0.128181 1.697803
0.162112 1.708049
0.196009 1.717885
0.229857 1.727314
0.263644 1.736336
0.297355 1.744954
0.330978 1.753169
0.364502 1.760983
0.397916 1.768398
0.431211 1.775417
0.464385 1.782045
0.497442 1.788288
0.530406 1.794158
0.563329 1.799674
0.596308 1.804867
0.629515 1.809784
0.663231 1.814500
0.697884 1.819120
0.734102 1.823793
0.772751 1.828713
0.814983 1.834120
0.862257 1.840292
0.916349 1.847522
0.979348 1.856077
1.053635 1.866147
1.141853 1.877772
1.246849 1.890773
1.371551 1.904684
1.518688 1.918731
1.690222 1.931896
1.886466 1.943133
2.105244 1.951714
2.341954 1.957519
2.590938 1.961006
2.847204 1.962884
3.107286 1.963799
3.369173 1.964195
3.631841 1.964315
3.894823 1.964237
4.157921 1.963877
4.421060 1.962930
4.684213 1.960704
4.947369 1.955833
5.210526 1.945880
5.473684 1.926861
5.736842 1.892751
6.000000 1.834806
6.000000 -2.047042
5.736842 -2.100409
5.473684 -2.132816
5.210527 -2.151506
4.947369 -2.161658
4.684214 -2.166831
4.421065 -2.169300
4.157937 -2.170395
3.894866 -2.170826
3.631956 -2.170920
3.369454 -2.170766
3.107919 -2.170280
2.848501 -2.169206
2.593330 -2.167100
2.345851 -2.163365
2.110738 -2.157400
1.893038 -2.148877
1.696766 -2.137972
1.523884 -2.125353
1.374261 -2.111937
1.246297 -2.098606
1.137614 -2.086039
1.045543 -2.074642
0.967394 -2.064568
0.900610 -2.055773
0.842841 -2.048077
0.792001 -2.041228
0.746301 -2.034953
0.704268 -2.028992
0.664734 -2.023121
0.626819 -2.017159
0.589887 -2.010970
0.553502 -2.004455
0.517381 -1.997547
0.481350 -1.990206
0.445310 -1.982404
0.409210 -1.974127
0.373028 -1.965370
0.336759 -1.956129
0.300409 -1.946405
0.263985 -1.936199
0.227502 -1.925513
0.190970 -1.914352
0.154406 -1.902717
0.117822 -1.890613
0.081233 -1.878042
0.044654 -1.865009
0.008100 -1.851516
-0.028415 -1.837569
-0.064875 -1.823170
-0.101266 -1.808324
-0.137571 -1.793034
-0.173777 -1.777305
-0.209866 -1.761141
-0.245825 -1.744546
-0.281637 -1.727523
-0.317287 -1.710078
-0.352759 -1.692214
-0.388039 -1.673936
-0.423109 -1.655246
-0.457956 -1.636151
-0.492563 -1.616653
-0.526915 -1.596757
-0.560995 -1.576467
-0.594790 -1.555787
-0.628282 -1.534721
-0.661456 -1.513273
-0.694297 -1.491447
-0.726787 -1.469249
-0.758911 -1.446682
-0.790653 -1.423752
-0.821997 -1.400464
-0.852926 -1.376824
-0.883425 -1.352838
-0.913479 -1.328513
-0.943073 -1.303855
-0.972194 -1.278871
-1.000829 -1.253566
-1.028967 -1.227949
-1.056594 -1.202024
-1.083701 -1.175797
-1.110276 -1.149273
-1.136310 -1.122457
-1.161792 -1.095352
-1.186712 -1.067964
-1.211060 -1.040294
-1.234824 -1.012348
-1.257996 -0.984129
-1.280565 -0.955640
-1.302520 -0.926884
-1.323853 -0.897866
-1.344552 -0.868589
-1.364608 -0.839058
-1.384012 -0.809276
-1.402755 -0.779247
-1.420827 -0.748977
-1.438219 -0.718470
-1.454923 -0.687731
-1.470931 -0.656764
-1.486234 -0.625576
-1.500824 -0.594171
-1.514694 -0.562556
-1.527836 -0.530735
-1.540243 -0.498716
-1.551908 -0.466503
-1.562825 -0.434105
-1.572988 -0.401527
-1.582389 -0.368776
-1.591025 -0.335860
-1.598888 -0.302786
-1.605975 -0.269561
-1.612280 -0.236194
-1.617798 -0.202693
-1.622526 -0.169069
-1.626459 -0.135329
-1.629594 -0.101486
-1.631926 -0.067549
-1.633454 -0.033531
-1.634174 0.000556
-1.634084 0.034700
-1.633183 0.068889
-1.631468 0.103108
-1.628940 0.137346
-1.625598 0.171588
-1.621442 0.205823
-1.616473 0.240038
-1.610693 0.274219
-1.604103 0.308354
-1.596705 0.342431
-1.588503 0.376437
-1.579500 0.410360
-1.569700 0.444185
-1.559107 0.477901
-1.547725 0.511494
-1.535560 0.544952
-1.522619 0.578260
-1.508907 0.611406
-1.494430 0.644376
-1.479197 0.677156
-1.463215 0.709733
-1.446492 0.742094
-1.429037 0.774225
-1.410860 0.806113
-1.391970 0.837745
-1.372377 0.869109
-1.352091 0.900190
-1.331125 0.930977
-1.309489 0.961458
-1.287196 0.991621
-1.264257 1.021454
-1.240687 1.050946
-1.216498 1.080087
-1.191703 1.108865
-1.166319 1.137271
-1.140359 1.165297
-1.113838 1.192934
-1.086774 1.220173
-1.059182 1.247009
-1.031078 1.273436
-1.002479 1.299449
-0.973401 1.325044
-0.943860 1.350217
-0.913873 1.374967
-0.883453 1.399290
-0.852617 1.423186
-0.821377 1.446653
-0.789750 1.469689
-0.757747 1.492291
-0.725384 1.514459
-0.692674 1.536190
-0.659632 1.557482
-0.626273 1.578333
-0.592611 1.598740
-0.558661 1.618701
-0.524438 1.638214
-0.489959 1.657278
-0.455239 1.675889
-0.420292 1.694048
-0.385135 1.711751
-0.349784 1.728998
-0.314253 1.745788
-0.278558 1.762120
-0.242715 1.777992
-0.206739 1.793405
-0.170645 1.808358
-0.134448 1.822850
-0.098163 1.836882
-0.061805 1.850453
-0.025389 1.863563
0.011071 1.876214
0.047561 1.888404
0.084066 1.900136
0.120572 1.911408
0.157066 1.922223
0.193533 1.932580
0.229960 1.942482
0.266334 1.951928
0.302643 1.960920
0.338876 1.969461
0.375024 1.977552
0.411084 1.985196
0.447061 1.992401
0.482979 1.999177
0.518888 2.005540
0.554889 2.011521
0.591157 2.017164
0.627975 2.022538
0.665781 2.027743
0.705210 2.032917
0.747145 2.038243
0.792751 2.043944
0.843503 2.050281
0.901190 2.057526
0.967896 2.065929
1.045971 2.075669
1.137973 2.086787
1.246589 2.099129
1.374491 2.112282
1.524057 2.125567
1.696889 2.138094
1.893119 2.148940
2.110787 2.157429
2.345878 2.163377
2.593344 2.167104
2.848507 2.169207
3.107921 2.170280
3.369455 2.170766
3.631957 2.170920
3.894867 2.170826
4.157937 2.170395
4.421065 2.169300
4.684214 2.166831
4.947369 2.161658
5.210527 2.151506
5.473684 2.132816
5.736842 2.100409
6.000000 2.047042
6.000000 -2.276942
5.736842 -2.325360
5.473684 -2.355562
5.210527 -2.373496
4.947370 -2.383558
4.684216 -2.388870
4.421072 -2.391502
4.157957 -2.392714
3.894922 -2.393207
3.632096 -2.393314
3.369778 -2.393129
3.108611 -2.392563
2.849847 -2.391363
2.595684 -2.389106
2.349486 -2.385261
2.115607 -2.379337
1.898581 -2.371113
1.701977 -2.360796
1.527614 -2.348990
1.375517 -2.336488
1.244378 -2.324051
1.132109 -2.312265
1.036261 -2.301480
0.954291 -2.291825
0.883718 -2.283255
0.822231 -2.275600
0.767752 -2.268631
0.718491 -2.262094
0.672964 -2.255753
0.629997 -2.249400
0.588698 -2.242868
0.548428 -2.236033
0.508746 -2.228802
0.469365 -2.221115
0.430111 -2.212932
0.390883 -2.204230
0.351631 -2.194996
0.312332 -2.185225
0.272983 -2.174914
0.233588 -2.164064
0.194157 -2.152676
0.154702 -2.140755
0.115237 -2.128302
0.075776 -2.115322
0.036333 -2.101817
-0.003076 -2.087793
-0.042436 -2.073252
-0.081733 -2.058199
-0.120952 -2.042638
-0.160077 -2.026574
-0.199092 -2.010010
-0.237984 -1.992951
-0.276735 -1.975402
-0.315330 -1.957367
-0.353754 -1.938850
-0.391992 -1.919857
-0.430028 -1.900392
-0.467845 -1.880459
-0.505429 -1.860063
-0.542764 -1.839210
-0.579835 -1.817903
-0.616625 -1.796148
-0.653120 -1.773948
-0.689303 -1.751310
-0.725159 -1.728236
-0.760673 -1.704734
-0.795828 -1.680806
-0.830609 -1.656459
-0.865001 -1.631697
-0.898986 -1.606526
-0.932549 -1.580952
-0.965674 -1.554981
-0.998345 -1.528619
-1.030547 -1.501873
-1.062265 -1.474750
-1.093484 -1.447257
-1.124191 -1.419402
-1.154373 -1.391192
-1.184019 -1.362634
-1.213115 -1.333734
-1.241652 -1.304500
-1.269619 -1.274936
-1.297005 -1.245049
-1.323799 -1.214843
-1.349993 -1.184323
-1.375574 -1.153495
-1.400534 -1.122363
-1.424862 -1.090932
-1.448547 -1.059205
-1.471580 -1.027188
-1.493950 -0.994886
-1.515648 -0.962303
-1.536665 -0.929445
-1.556991 -0.896317
-1.576616 -0.862924
-1.595532 -0.829272
-1.613730 -0.795366
-1.631201 -0.761213
-1.647938 -0.726818
-1.663931 -0.692189
-1.679174 -0.657331
-1.693659 -0.622250
-1.707378 -0.586955
-1.720324 -0.551452
-1.732491 -0.515748
-1.743873 -0.479851
-1.754462 -0.443768
-1.764254 -0.407508
-1.773242 -0.371077
-1.781422 -0.334486
-1.788788 -0.297741
-1.795336 -0.260854
-1.801061 -0.223832
-1.805959 -0.186686
-1.810027 -0.149427
-1.813260 -0.112065
-1.815656 -0.074613
-1.817211 -0.037083
-1.817923 0.000513
-1.817791 0.038161
-1.816812 0.075848
-1.814984 0.113561
-1.812309 0.151287
-1.808785 0.189010
-1.804413 0.226719
-1.799193 0.264400
-1.793128 0.302039
-1.786218 0.339623
-1.778467 0.377140
-1.769877 0.414576
-1.760452 0.451918
-1.750195 0.489151
-1.739112 0.526264
-1.727205 0.563243
-1.714482 0.600073
-1.700947 0.636740
-1.686607 0.673232
-1.671468 0.709534
-1.655538 0.745632
-1.638824 0.781513
-1.621335 0.817162
-1.603080 0.852566
-1.584066 0.887711
-1.564304 0.922583
-1.543804 0.957170
-1.522576 0.991458
-1.500631 1.025434
-1.477981 1.059085
-1.454637 1.092400
-1.430611 1.125366
-1.405916 1.157971
-1.380565 1.190205
-1.354572 1.222056
-1.327951 1.253514
-1.300716 1.284569
-1.272883 1.315213
-1.244466 1.345437
-1.215482 1.375233
-1.185948 1.404596
-1.155877 1.433518
-1.125288 1.461997
-1.094195 1.490026
-1.062615 1.517603
-1.030561 1.544725
-0.998049 1.571388
-0.965093 1.597591
-0.931706 1.623330
-0.897904 1.648602
-0.863699 1.673405
-0.829106 1.697735
-0.794140 1.721590
-0.758814 1.744967
-0.723144 1.767861
-0.687145 1.790271
-0.650832 1.812193
-0.614220 1.833624
-0.577325 1.854563
-0.540163 1.875005
-0.502749 1.894949
-0.465098 1.914393
-0.427227 1.933335
-0.389151 1.951773
-0.350885 1.969706
-0.312444 1.987132
-0.273845 2.004050
-0.235102 2.020458
-0.196230 2.036357
-0.157244 2.051744
-0.118160 2.066621
-0.078992 2.080985
-0.039754 2.094837
-0.000462 2.108176
0.038871 2.121003
0.078229 2.133318
0.117600 2.145120
0.156969 2.156411
0.196323 2.167189
0.235649 2.177457
0.274936 2.187215
0.314174 2.196465
0.353360 2.205210
0.392499 2.213455
0.431613 2.221210
0.470755 2.228490
0.510025 2.235323
0.549599 2.241749
0.589764 2.247832
0.630961 2.253665
0.673831 2.259376
0.719266 2.265132
0.768440 2.271140
0.822837 2.277638
0.884248 2.284877
0.954748 2.293087
1.036650 2.302434
1.132433 2.312963
1.244642 2.324542
1.375725 2.336816
1.527772 2.349197
1.702090 2.360917
1.898656 2.371178
2.115654 2.379368
2.349513 2.385275
2.595698 2.389112
2.849854 2.391365
3.108614 2.392564
3.369780 2.393129
3.632096 2.393314
3.894922 2.393207
4.157957 2.392714
4.421072 2.391502
4.684216 2.388870
4.947370 2.383558
5.210527 2.373496
5.473684 2.355562
5.736842 2.325360
6.000000 2.276942
6.000000 -2.524429
5.736842 -2.567630
5.473684 -2.595203
5.210527 -2.611989
4.947371 -2.621673
4.684219 -2.626944
4.421081 -2.629642
4.157982 -2.630926
3.894987 -2.631463
3.632253 -2.631579
3.370126 -2.631368
3.109319 -2.630746
2.851157 -2.629468
2.597859 -2.627152
2.352678 -2.623336
2.119661 -2.617631
1.902923 -2.609893
1.705697 -2.600334
1.529705 -2.589482
1.375096 -2.578011
1.240801 -2.566566
1.124970 -2.555641
1.025346 -2.545532
0.939511 -2.536343
0.865062 -2.528026
0.799725 -2.520428
0.741442 -2.513337
0.688426 -2.506527
0.639192 -2.499782
0.592563 -2.492914
0.547645 -2.485773
0.503795 -2.478244
0.460571 -2.470245
0.417686 -2.461720
0.374964 -2.452634
0.332307 -2.442965
0.289663 -2.432702
0.247010 -2.421840
0.204345 -2.410378
0.161673 -2.398317
0.119004 -2.385660
0.076351 -2.372408
0.033728 -2.358567
-0.008850 -2.344139
-0.051369 -2.329129
-0.093814 -2.313541
-0.136168 -2.297378
-0.178418 -2.280647
-0.220547 -2.263351
-0.262540 -2.245494
-0.304382 -2.227083
-0.346056 -2.208120
-0.387547 -2.188612
-0.428840 -2.168564
-0.469919 -2.147980
-0.510768 -2.126866
-0.551371 -2.105227
-0.591713 -2.083067
-0.631778 -2.060394
-0.671550 -2.037211
-0.711014 -2.013524
-0.750155 -1.989338
-0.788956 -1.964660
-0.827402 -1.939493
-0.865477 -1.913845
-0.903166 -1.887719
-0.940454 -1.861123
-0.977324 -1.834061
-1.013761 -1.806540
-1.049748 -1.778566
-1.085271 -1.750146
-1.120313 -1.721286
-1.154859 -1.691993
-1.188893 -1.662275
-1.222401 -1.632140
-1.255368 -1.601596
-1.287781 -1.570651
-1.319628 -1.539313
-1.350895 -1.507589
-1.381572 -1.475487
-1.411647 -1.443015
-1.441110 -1.410179
-1.469950 -1.376985
-1.498156 -1.343441
-1.525719 -1.309551
-1.552627 -1.275323
-1.578871 -1.240761
-1.604441 -1.205871
-1.629327 -1.170660
-1.653517 -1.135133
-1.677004 -1.099296
-1.699776 -1.063154
-1.721825 -1.026716
-1.743140 -0.989986
-1.763714 -0.952971
-1.783537 -0.915679
-1.802600 -0.878115
-1.820896 -0.840288
-1.838415 -0.802204
-1.855150 -0.763870
-1.871094 -0.725295
-1.886239 -0.686487
-1.900577 -0.647452
-1.914102 -0.608200
-1.926808 -0.568738
-1.938688 -0.529076
-1.949736 -0.489222
-1.959946 -0.449184
-1.969313 -0.408972
-1.977832 -0.368596
-1.985498 -0.328064
-1.992307 -0.287388
-1.998254 -0.246577
-2.003335 -0.205643
-2.007547 -0.164596
-2.010886 -0.123449
-2.013349 -0.082215
-2.014934 -0.040905
-2.015639 0.000466
-2.015460 0.041885
-2.014397 0.083337
-2.012450 0.124809
-2.009616 0.166287
-2.005897 0.207756
-2.001293 0.249203
-1.995804 0.290614
-1.989433 0.331974
-1.982181 0.373270
-1.974050 0.414488
-1.965044 0.455615
-1.955166 0.496636
-1.944419 0.537538
-1.932809 0.578307
-1.920339 0.618928
-1.907016 0.659387
-1.892844 0.699670
-1.877830 0.739763
-1.861980 0.779652
-1.845302 0.819321
-1.827803 0.858757
-1.809491 0.897945
-1.790374 0.936872
-1.770462 0.975522
-1.749764 1.013882
-1.728290 1.051939
-1.706049 1.089678
-1.683053 1.127086
-1.659312 1.164150
-1.634838 1.200858
-1.609644 1.237196
-1.583740 1.273153
-1.557141 1.308717
-1.529859 1.343875
-1.501908 1.378618
-1.473302 1.412935
-1.444056 1.446816
-1.414185 1.480252
-1.383705 1.513236
-1.352630 1.545758
-1.320978 1.577814
-1.288762 1.609396
-1.256000 1.640500
-1.222705 1.671121
-1.188893 1.701255
-1.154578 1.730897
-1.119774 1.760045
-1.084495 1.788693
-1.048756 1.816839
-1.012569 1.844478
-0.975949 1.871607
-0.938911 1.898221
-0.901469 1.924316
-0.863638 1.949888
-0.825433 1.974933
-0.786870 1.999447
-0.747963 2.023427
-0.708728 2.046869
-0.669180 2.069770
-0.629336 2.092126
-0.589212 2.113934
-0.548821 2.135192
-0.508181 2.155897
-0.467307 2.176047
-0.426214 2.195638
-0.384917 2.214671
-0.343433 2.233141
-0.301777 2.251048
-0.259963 2.268390
-0.218007 2.285166
-0.175924 2.301374
-0.133728 2.317013
-0.091436 2.332083
-0.049061 2.346582
-0.006618 2.360510
0.035878 2.373866
0.078414 2.386650
0.120975 2.398862
0.163548 2.410502
0.206121 2.421569
0.248685 2.432066
0.291235 2.441994
0.333776 2.451357
0.376331 2.460165
0.418949 2.468430
0.461734 2.476178
0.504859 2.483445
0.548613 2.490289
0.593439 2.496796
0.639980 2.503079
0.689129 2.509292
0.742065 2.515622
0.800273 2.522284
0.865539 2.529506
0.939921 2.537496
1.025694 2.546406
1.125260 2.556283
1.241036 2.567020
1.375282 2.578317
1.529846 2.589677
1.705799 2.600451
1.902992 2.609957
2.119705 2.617664
2.352704 2.623351
2.597873 2.627158
2.851164 2.629471
3.109322 2.630747
3.370128 2.631368
3.632254 2.631579
3.894988 2.631463
4.157982 2.630926
4.421081 2.629642
4.684219 2.626944
4.947371 2.621673
5.210527 2.611989
5.473684 2.595203
5.736842 2.567630
6.000000 2.524429
6.000000 -2.789070
5.736842 -2.826880
5.473684 -2.851485
5.210527 -2.866784
4.947372 -2.875819
4.684223 -2.880867
4.421092 -2.883523
4.158011 -2.884823
3.895058 -2.885380
3.632415 -2.885500
3.370471 -2.885275
3.109988 -2.884626
2.852337 -2.883332
2.599724 -2.881054
2.355274 -2.877406
2.122767 -2.872080
1.905981 -2.864985
1.707897 -2.856319
1.530163 -2.846531
1.373027 -2.836179
1.235605 -2.825796
1.116243 -2.815788
1.012842 -2.806397
0.923101 -2.797704
0.844689 -2.789658
0.775376 -2.782121
0.713127 -2.774903
0.656167 -2.767803
0.603018 -2.760629
0.552504 -2.753214
0.503736 -2.745423
0.456070 -2.737155
0.409066 -2.728337
0.362439 -2.718917
0.316013 -2.708866
0.269690 -2.698165
0.223420 -2.686803
0.177182 -2.674777
0.130973 -2.662086
0.084797 -2.648731
0.038667 -2.634716
-0.007405 -2.620044
-0.053404 -2.604719
-0.099315 -2.588745
-0.145123 -2.572126
-0.190813 -2.554867
-0.236369 -2.536972
-0.281775 -2.518447
-0.327015 -2.499296
-0.372075 -2.479524
-0.416938 -2.459138
-0.461587 -2.438141
-0.506009 -2.416540
-0.550185 -2.394339
-0.594102 -2.371546
-0.637742 -2.348164
-0.681091 -2.324201
-0.724131 -2.299662
-0.766848 -2.274553
-0.809226 -2.248880
-0.851250 -2.222649
-0.892902 -2.195865
-0.934169 -2.168536
-0.975033 -2.140667
-1.015481 -2.112265
-1.055496 -2.083336
-1.095062 -2.053886
-1.134165 -2.023922
-1.172788 -1.993451
-1.210916 -1.962480
-1.248533 -1.931016
-1.285624 -1.899067
-1.322173 -1.866640
-1.358165 -1.833745
-1.393586 -1.800390
-1.428421 -1.766583
-1.462657 -1.732334
-1.496281 -1.697650
-1.529282 -1.662541
-1.561647 -1.627015
-1.593365 -1.591081
-1.624426 -1.554746
-1.654818 -1.518018
-1.684532 -1.480904
-1.713557 -1.443411
-1.741883 -1.405547
-1.769499 -1.367318
-1.796395 -1.328731
-1.822562 -1.289794
-1.847988 -1.250514
-1.872666 -1.210897
-1.896584 -1.170952
-1.919734 -1.130685
-1.942107 -1.090104
-1.963693 -1.049218
-1.984483 -1.008034
-2.004470 -0.966560
-2.023645 -0.924805
-2.041999 -0.882777
-2.059526 -0.840484
-2.076217 -0.797936
-2.092065 -0.755142
-2.107064 -0.712111
-2.121207 -0.668851
-2.134487 -0.625373
-2.146898 -0.581686
-2.158435 -0.537800
-2.169091 -0.493726
-2.178863 -0.449472
-2.187743 -0.405051
-2.195729 -0.360472
-2.202816 -0.315746
-2.208999 -0.270886
-2.214275 -0.225902
-2.218641 -0.180808
-2.222093 -0.135615
-2.224629 -0.090338
-2.226246 -0.044990
-2.226941 0.000416
-2.226714 0.045864
-2.225562 0.091341
-2.223486 0.136830
-2.220484 0.182319
-2.216557 0.227791
-2.211705 0.273233
-2.205930 0.318630
-2.199233 0.363967
-2.191615 0.409230
-2.183080 0.454404
-2.173630 0.499476
-2.163269 0.544430
-2.152001 0.589253
-2.139829 0.633929
-2.126759 0.678443
-2.112795 0.722782
-2.097944 0.766930
-2.082211 0.810873
-2.065603 0.854595
-2.048127 0.898082
-2.029790 0.941319
-2.010600 0.984290
-1.990565 1.026982
-1.969695 1.069380
-1.947998 1.111469
-1.925483 1.153235
-1.902161 1.194664
-1.878043 1.235742
-1.853138 1.276455
-1.827458 1.316790
-1.801016 1.356735
-1.773822 1.396275
-1.745889 1.435398
-1.717230 1.474093
-1.687859 1.512349
-1.657789 1.550153
-1.627034 1.587495
-1.595610 1.624366
-1.563531 1.660757
-1.530812 1.696659
-1.497468 1.732063
-1.463515 1.766965
-1.428968 1.801356
-1.393842 1.835231
-1.358151 1.868585
-1.321909 1.901413
-1.285130 1.933709
-1.247829 1.965469
-1.210019 1.996687
-1.171714 2.027359
-1.132928 2.057479
-1.093676 2.087042
-1.053972 2.116044
-1.013831 2.144478
-0.973268 2.172341
-0.932298 2.199627
-0.890937 2.226331
-0.849201 2.252450
-0.807104 2.277978
-0.764662 2.302912
-0.721892 2.327248
-0.678808 2.350982
-0.635427 2.374110
-0.591764 2.396629
-0.547835 2.418536
-0.503656 2.439828
-0.459241 2.460502
-0.414608 2.480556
-0.369770 2.499987
-0.324744 2.518793
-0.279544 2.536971
-0.234187 2.554521
-0.188687 2.571439
-0.143060 2.587725
-0.097320 2.603377
-0.051482 2.618394
-0.005561 2.632774
0.040429 2.646517
0.086473 2.659622
0.132560 2.672088
0.178679 2.683917
0.224826 2.695108
0.271004 2.705667
0.317234 2.715598
0.363568 2.724916
0.410105 2.733640
0.457020 2.741804
0.504600 2.749461
0.553286 2.756684
0.603720 2.763577
0.656793 2.770276
0.713682 2.776947
0.775863 2.783783
0.845112 2.790984
0.923464 2.798738
1.013149 2.807183
1.116498 2.816368
1.235812 2.826208
1.373191 2.836459
1.530287 2.846712
1.707987 2.856430
1.906043 2.865047
2.122807 2.872113
2.355299 2.877422
2.599738 2.881060
2.852344 2.883335
3.109991 2.884627
3.370472 2.885275
3.632416 2.885500
3.895058 2.885380
4.158011 2.884823
4.421092 2.883523
4.684223 2.880867
4.947372 2.875819
5.210527 2.866784
5.473684 2.851485
5.736842 2.826880
6.000000 2.789070
6.000000 -3.070031
5.736842 -3.102364
5.473685 -3.123746
5.210528 -3.137275
4.947374 -3.145423
4.684227 -3.150075
4.421103 -3.152581
4.158040 -3.153837
3.895126 -3.154385
3.632565 -3.154504
3.370773 -3.154278
3.110548 -3.153639
2.853275 -3.152393
2.601125 -3.150250
2.357094 -3.146894
2.124742 -3.142081
1.907597 -3.135752
1.708455 -3.128080
1.528908 -3.119430
1.369268 -3.110253
1.228783 -3.100974
1.105947 -3.091916
0.998792 -3.083268
0.905121 -3.075086
0.822674 -3.067318
0.749269 -3.059840
0.682903 -3.052485
0.621822 -3.045077
0.564560 -3.037448
0.509952 -3.029453
0.457114 -3.020974
0.405409 -3.011924
0.354400 -3.002237
0.303804 -2.991870
0.253449 -2.980796
0.203237 -2.968999
0.153119 -2.956472
0.103076 -2.943211
0.053104 -2.929216
0.003211 -2.914490
-0.046593 -2.899036
-0.096293 -2.882857
-0.145876 -2.865958
-0.195324 -2.848343
-0.244624 -2.830018
-0.293758 -2.810986
-0.342711 -2.791253
-0.391467 -2.770824
-0.440011 -2.749706
-0.488325 -2.727902
-0.536394 -2.705420
-0.584202 -2.682264
-0.631733 -2.658441
-0.678970 -2.633957
-0.725899 -2.608819
-0.772502 -2.583031
-0.818764 -2.556602
-0.864669 -2.529537
-0.910201 -2.501843
-0.955344 -2.473527
-1.000082 -2.444595
-1.044401 -2.415054
-1.088284 -2.384912
-1.131716 -2.354174
-1.174681 -2.322849
-1.217163 -2.290943
-1.259148 -2.258465
-1.300620 -2.225420
-1.341563 -2.191817
-1.381962 -2.157664
-1.421801 -2.122970
-1.461065 -2.087742
-1.499739 -2.051989
-1.537808 -2.015721
-1.575257 -1.978947
-1.612074 -1.941676
-1.648243 -1.903919
-1.683753 -1.865684
-1.718592 -1.826982
-1.752747 -1.787822
-1.786207 -1.748213
-1.818962 -1.708163
-1.851001 -1.667683
-1.882313 -1.626779
-1.912888 -1.585462
-1.942716 -1.543738
-1.971786 -1.501617
-2.000089 -1.459106
-2.027613 -1.416214
-2.054350 -1.372950
-2.080290 -1.329322
-2.105423 -1.285339
-2.129740 -1.241009
-2.153232 -1.196342
-2.175890 -1.151346
-2.197706 -1.106032
-2.218670 -1.060408
-2.238776 -1.014485
-2.258015 -0.968271
-2.276380 -0.921777
-2.293863 -0.875013
-2.310457 -0.827989
-2.326155 -0.780716
-2.340952 -0.733204
-2.354840 -0.685464
-2.367814 -0.637507
-2.379868 -0.589344
-2.390996 -0.540986
-2.401195 -0.492444
-2.410459 -0.443730
-2.418783 -0.394856
-2.426164 -0.345835
-2.432598 -0.296677
-2.438080 -0.247398
-2.442609 -0.198008
-2.446181 -0.148524
-2.448793 -0.098957
-2.450443 -0.049323
-2.451130 0.000363
-2.450851 0.050087
-2.449605 0.099832
-2.447393 0.149585
-2.444213 0.199329
-2.440066 0.249049
-2.434952 0.298729
-2.428874 0.348356
-2.421831 0.397912
-2.413827 0.447384
-2.404864 0.496757
-2.394945 0.546014
-2.384073 0.595142
-2.372252 0.644124
-2.359486 0.692946
-2.345780 0.741593
-2.331139 0.790049
-2.315568 0.838298
-2.299074 0.886326
-2.281663 0.934117
-2.263342 0.981655
-2.244117 1.028925
-2.223998 1.075912
-2.202990 1.122600
-2.181105 1.168975
-2.158349 1.215022
-2.134732 1.260725
-2.110265 1.306070
-2.084957 1.351043
-2.058819 1.395629
-2.031861 1.439815
-2.004096 1.483586
-1.975533 1.526930
-1.946187 1.569832
-1.916069 1.612282
-1.885192 1.654265
-1.853569 1.695771
-1.821215 1.736788
-1.788143 1.777305
-1.754368 1.817312
-1.719905 1.856800
-1.684768 1.895761
-1.648972 1.934185
-1.612532 1.972065
-1.575463 2.009395
-1.537778 2.046168
-1.499492 2.082376
-1.460618 2.118015
-1.421171 2.153077
-1.381164 2.187556
-1.340611 2.221447
-1.299527 2.254742
-1.257926 2.287437
-1.215821 2.319523
-1.173229 2.350996
-1.130164 2.381849
-1.086641 2.412077
-1.042676 2.441674
-0.998285 2.470633
-0.953482 2.498951
-0.908284 2.526621
-0.862706 2.553639
-0.816764 2.580000
-0.770474 2.605700
-0.723851 2.630734
-0.676912 2.655098
-0.629673 2.678788
-0.582148 2.701801
-0.534355 2.724133
-0.486308 2.745780
-0.438023 2.766740
-0.389516 2.787009
-0.340802 2.806585
-0.291898 2.825465
-0.242819 2.843646
-0.193579 2.861127
-0.144195 2.877905
-0.094681 2.893979
-0.045052 2.909346
0.004676 2.924006
0.054492 2.937956
0.104385 2.951197
0.154348 2.963729
0.204385 2.975554
0.254516 2.986678
0.304791 2.997111
0.355308 3.006870
0.406239 3.015986
0.457869 3.024503
0.510634 3.032485
0.565172 3.040025
0.622368 3.047238
0.683386 3.054272
0.749692 3.061294
0.823040 3.068479
0.905435 3.075992
0.999057 3.083959
1.106166 3.092427
1.228961 3.101339
1.369409 3.110503
1.529015 3.119593
1.708533 3.128181
1.907652 3.135810
2.124778 3.142112
2.357116 3.146909
2.601138 3.150257
2.853282 3.152396
3.110551 3.153640
3.370775 3.154279
3.632566 3.154504
3.895126 3.154385
4.158040 3.153837
4.421103 3.152581
4.684227 3.150075
4.947374 3.145423
5.210528 3.137275
5.473685 3.123746
5.736842 3.102364
